experiment_id,cohort,method_id,seed,diagnostic_stratum,comparator,semantic_valid,observed_action_rmse,comparator_rmse,comparator_minus_observed_delta_rmse,episode_cluster_mean_delta,episode_cluster_ci95_low,episode_cluster_ci95_high,episodes,observed_cells,causal_effect_claimed,shuffle_contract,claim_boundary,lineage,status,reason,component_label,candidate_reward
KDD122,sepsis,transformer_world_model,3414,reward_relevant_features,previous_action,True,0.029905826543233153,0.029887168790959668,-1.8657752273484873e-05,-1.099903227615726e-05,-0.00036034092289608655,0.0003296832734948103,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3414,reward_prediction,no_action,True,1.1022640690308576,1.0983321239702952,-0.003931945060562381,-0.002534934237774493,-0.016285698678473213,0.010850060784447989,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,transformer_world_model,3414,reward_prediction,matched_shuffle,True,1.1022640690308576,1.1155076818586154,0.013243612827757767,0.017083522828859853,0.0013204297580659558,0.033827191561517145,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,transformer_world_model,3414,overall_targets,no_action,True,5.713171782050032,5.713231537018067,5.975496803500846e-05,0.0003786354524453708,0.00027287911429584087,0.00048144629157269764,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,transformer_world_model,3414,overall_targets,matched_shuffle,True,5.713171782050032,5.713192534300913,2.075225088127297e-05,0.00021348150247546777,9.475947428468651e-05,0.00032759438032528256,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,reward_relevant_features,no_action,True,0.03886789691285103,0.03390481906610727,-0.004963077846743762,-0.004357656726291481,-0.004574257483211183,-0.004154654118249625,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,reward_relevant_features,matched_shuffle,True,0.03886789691285103,0.038511648389064346,-0.00035624852378668415,-0.0001525453695478755,-0.0003541264370511507,6.812826899926527e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,reward_relevant_features,previous_action,True,0.03886789691285103,0.038959046732962535,9.114982011150519e-05,7.41519276849174e-05,-4.1310546808627894e-05,0.00020090355854961232,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,reward_prediction,no_action,True,1.0337780855200884,1.033956540730902,0.00017845521081349958,5.312693858332699e-05,-7.500252433063618e-07,0.00015274649326846792,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,reward_prediction,matched_shuffle,True,1.0337780855200884,1.034216048939583,0.0004379634194946469,0.0009715496338489212,-1.5168610390249942e-05,0.002865818748193397,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,overall_targets,no_action,True,5.718415108988115,5.718464619359856,4.951037174105721e-05,0.00036652447948750977,0.0003305952551989888,0.00040105708536538167,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3408,overall_targets,matched_shuffle,True,5.718415108988115,5.718387545701966,-2.756328614861303e-05,-1.8057446100740793e-05,-4.7545803613731914e-05,7.477668812463639e-06,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3411,reward_relevant_features,no_action,True,0.08390269917261285,0.08135512315808632,-0.0025475760145265286,-0.003581108393555307,-0.0038163145457673596,-0.0033344233704205445,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3411,reward_relevant_features,matched_shuffle,True,0.08390269917261285,0.0838502629760839,-5.243619652894882e-05,-0.0002979640425160122,-0.0005584920455522922,-5.6976561018084085e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3411,reward_relevant_features,previous_action,True,0.08390269917261285,0.08396431101833587,6.161184572302247e-05,-3.419233028617243e-05,-0.00016346676077703623,9.674616684655447e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3411,reward_prediction,no_action,True,1.0339573864848506,1.0339573864859133,1.0627054791711998e-12,4.422945486980977e-11,0.0,1.3268836460942932e-10,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,dreamer_v3_categorical_rssm,3411,reward_prediction,matched_shuffle,True,1.0339573864848506,1.0339572314482968,-1.550365538172116e-07,-9.325392726283752e-08,-2.7989447015312197e-07,1.3268836460942932e-10,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,dreamer_v3_categorical_rssm,3411,overall_targets,no_action,True,5.718170465953598,5.718186188235557,1.572228195900749e-05,0.00010233658065696887,7.05139273423622e-05,0.00013256734251420013,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3411,overall_targets,matched_shuffle,True,5.718170465953598,5.718177459254374,6.993300775803846e-06,1.9821360606335918e-05,-9.428979175734664e-06,4.939777780300053e-05,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3414,reward_relevant_features,no_action,True,0.016811713707001182,0.027856540441555926,0.011044826734554744,0.00988964032415914,0.009433548489649952,0.010311464259049842,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3414,reward_relevant_features,matched_shuffle,True,0.016811713707001182,0.01664216036105311,-0.00016955334594807164,0.00011114624518781974,-0.00027101354575543706,0.0005132643573974647,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3414,reward_relevant_features,previous_action,True,0.016811713707001182,0.017057093155200573,0.0002453794481993912,0.0004330155600878187,0.00025218571471318304,0.0005974193071092182,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3414,reward_prediction,no_action,True,1.1906533773597787,1.2274242957225698,0.036770918362791116,0.04744656006124471,0.028502587591347925,0.06546890064193522,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,dreamer_v3_categorical_rssm,3414,reward_prediction,matched_shuffle,True,1.1906533773597787,1.1994367219567632,0.008783344596984488,0.01962095136000253,-0.0010035014119069358,0.03983942554823351,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,dreamer_v3_categorical_rssm,3414,overall_targets,no_action,True,5.718208147294234,5.718252903323501,4.475602926667932e-05,0.00030089241455280835,0.0002723868459338137,0.00033004103475065666,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,dreamer_v3_categorical_rssm,3414,overall_targets,matched_shuffle,True,5.718208147294234,5.718210486540704,2.339246469418299e-06,3.4709591878805186e-05,7.048094992086025e-06,6.23605287341026e-05,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,no_action,True,0.01607002026204205,0.015154649943667465,-0.0009153703183745841,-0.0004169614362566613,-0.0006106024448421109,-0.00020075296190914956,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,matched_shuffle,True,0.01607002026204205,0.015979043830967286,-9.097643107476225e-05,-0.00011643109466205643,-0.0002989897501977113,9.059577450870635e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,previous_action,True,0.01607002026204205,0.01604837565083152,-2.1644611210527853e-05,-4.6976341629007465e-05,-0.00017136554612406712,7.394951940251535e-05,2239,6407,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,gaussian_transition_ensemble,3408;3411;3414,reward_prediction,no_action,True,1.1704089177275758,1.152500211697261,-0.017908706030314914,-0.05081669464600571,-0.06814708626287502,-0.03347993418556487,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,gaussian_transition_ensemble,3408;3411;3414,reward_prediction,matched_shuffle,True,1.1704089177275758,1.155531134575258,-0.014877783152317914,-0.03278547350816217,-0.051242316470857044,-0.015272276129259554,1304,3505,False,,,KDD121/KDD122 large-lineage v2,,,R,sepsis_lactate_delta_component
KDD122,sepsis,gaussian_transition_ensemble,3408;3411;3414,overall_targets,no_action,True,5.71150102986858,5.711563651479944,6.26216113639444e-05,0.0006582754482178653,0.0005198459536539309,0.0007947272467027,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,sepsis,gaussian_transition_ensemble,3408;3411;3414,overall_targets,matched_shuffle,True,5.71150102986858,5.711518800904197,1.7771035617286657e-05,0.00013201416199651423,3.35658347505121e-05,0.00022159267899158074,4001,469231,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,persistence_locf,3408,overall,no_action,True,0.7893472049459085,0.7893472049459085,0.0,,,,,,False,,,KDD121/KDD122 large-lineage v2,executed,,,
KDD122,heart_failure,persistence_locf,3408,overall,matched_shuffle,False,,,,,,,,,False,,,KDD121/KDD122 large-lineage v2,non_executed,frozen_KDD098R_control_has_no_train_matched_shuffle_surface,,
KDD122,heart_failure,hgb_residual,3408,overall,no_action,True,0.7204161103688654,0.7211708492053497,0.0007547388364842478,,,,,,False,,,KDD121/KDD122 large-lineage v2,executed,,,
KDD122,heart_failure,hgb_residual,3408,overall,matched_shuffle,False,,,,,,,,,False,,,KDD121/KDD122 large-lineage v2,non_executed,frozen_KDD098R_control_has_no_train_matched_shuffle_surface,,
KDD122,heart_failure,hgb_residual,3411,overall,no_action,True,0.7229080049461474,0.7238021110936183,0.0008941061474708745,,,,,,False,,,KDD121/KDD122 large-lineage v2,executed,,,
KDD122,heart_failure,hgb_residual,3411,overall,matched_shuffle,False,,,,,,,,,False,,,KDD121/KDD122 large-lineage v2,non_executed,frozen_KDD098R_control_has_no_train_matched_shuffle_surface,,
KDD122,heart_failure,hgb_residual,3414,overall,no_action,True,0.7156598458486813,0.7165516658184323,0.0008918199697510731,,,,,,False,,,KDD121/KDD122 large-lineage v2,executed,,,
KDD122,heart_failure,hgb_residual,3414,overall,matched_shuffle,False,,,,,,,,,False,,,KDD121/KDD122 large-lineage v2,non_executed,frozen_KDD098R_control_has_no_train_matched_shuffle_surface,,
KDD122,heart_failure,grud_world_model,3408,reward_relevant_features,no_action,True,0.43625708057496104,0.43695780861669603,0.0007007280417349881,0.00031135210519034627,5.3661460448310316e-06,0.0006137196788971401,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3408,reward_relevant_features,matched_shuffle,True,0.43625708057496104,0.43694340082645483,0.0006863202514937883,0.0007190369235637311,0.00043462733759647333,0.0009843904717009532,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3408,reward_relevant_features,previous_action,True,0.43625708057496104,0.4361821742105301,-7.490636443091558e-05,-0.00011476774163080483,-0.00017272982716530464,-5.381104174081745e-05,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3408,overall_targets,no_action,True,0.7130845783260864,0.7140649383343123,0.0009803600082258779,0.0011395763510977776,0.0009282271027996166,0.0013216148738342882,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3408,overall_targets,matched_shuffle,True,0.7130845783260864,0.7138754904496577,0.0007909121235712968,0.0010481400516418888,0.0008998273284632262,0.0012220504880055068,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3411,reward_relevant_features,no_action,True,0.4356575414019819,0.4362312936673559,0.000573752265374039,0.000409759420571965,0.00010489732531856536,0.0007412178246568287,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3411,reward_relevant_features,matched_shuffle,True,0.4356575414019819,0.4360945337655854,0.0004369923636035056,0.0007011892837853412,0.0004143009184253701,0.0010244029343273852,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3411,reward_relevant_features,previous_action,True,0.4356575414019819,0.4356774838294386,1.9942427456731693e-05,2.7570868889605685e-06,-5.608174731211852e-05,6.496244386926046e-05,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3411,overall_targets,no_action,True,0.7121213208309086,0.712840284269168,0.0007189634382593901,0.0007855990025839785,0.0005970761120543467,0.000954261349912188,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3411,overall_targets,matched_shuffle,True,0.7121213208309086,0.7128799149801563,0.0007585941492477266,0.0010676631398737796,0.0009055604958261548,0.001246181637322202,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3414,reward_relevant_features,no_action,True,0.4365269780898287,0.4369116825492372,0.0003847044594084692,9.463598325735533e-05,-0.00018883568853356934,0.0003996047953969852,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3414,reward_relevant_features,matched_shuffle,True,0.4365269780898287,0.4369040440219493,0.0003770659321206127,0.00033125194183759903,8.869810929921117e-05,0.0005817513943875064,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3414,reward_relevant_features,previous_action,True,0.4365269780898287,0.4364096248334101,-0.00011735325641859529,-0.00017792461100637607,-0.000263718431610043,-9.093689145813172e-05,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3414,overall_targets,no_action,True,0.7112025362200151,0.7119883096567652,0.0007857734367501257,0.000910404604166749,0.000728256781214891,0.0010849777353640127,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,grud_world_model,3414,overall_targets,matched_shuffle,True,0.7112025362200151,0.7118700488219807,0.0006675126019656252,0.0009817991714594976,0.0008134169262986887,0.001132032460859118,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3408,reward_relevant_features,no_action,True,0.43275118877887125,0.43318297370324826,0.00043178492437701,0.00018159929698080245,-3.600314622594836e-05,0.00039458081426152556,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3408,reward_relevant_features,matched_shuffle,True,0.43275118877887125,0.43319913630482726,0.00044794752595600507,0.0005227252693257691,0.00031747642492904526,0.0007182103705634271,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3408,reward_relevant_features,previous_action,True,0.43275118877887125,0.4327262800754955,-2.4908703375736696e-05,-3.803450619356265e-05,-7.786470695378036e-05,6.600137395947004e-07,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3408,overall_targets,no_action,True,0.7089113500027945,0.709757436868994,0.0008460868661994692,0.0009127699493592569,0.0007552804068454515,0.0010531340472632947,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3408,overall_targets,matched_shuffle,True,0.7089113500027945,0.7096915881908118,0.0007802381880173126,0.0010016697232874358,0.000868814685802595,0.0011345114094721833,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3411,reward_relevant_features,no_action,True,0.43385887166773435,0.43441089365489194,0.0005520219871575915,9.698029475864731e-05,-0.00021926221277475175,0.0004009720677135461,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3411,reward_relevant_features,matched_shuffle,True,0.43385887166773435,0.4343498377939855,0.0004909661262511578,0.0006087713349255064,0.0003191487174324203,0.000891148791866359,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3411,reward_relevant_features,previous_action,True,0.43385887166773435,0.43376569494891015,-9.317671882419498e-05,-0.00014774919103373245,-0.0002175712823999222,-8.3494408464547e-05,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3411,overall_targets,no_action,True,0.7105840390460475,0.7115968349722902,0.0010127959262427044,0.0011162624260752413,0.0009071764360672157,0.001317276635804156,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3411,overall_targets,matched_shuffle,True,0.7105840390460475,0.7114975047956364,0.0009134657495889487,0.0012183205417449665,0.0010491372580855238,0.0013812899586761757,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3414,reward_relevant_features,no_action,True,0.4339347009897098,0.4342482823440345,0.0003135813543246879,-7.382752526001343e-05,-0.0002794625725180559,0.00014334470048931846,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3414,reward_relevant_features,matched_shuffle,True,0.4339347009897098,0.4342651361102952,0.0003304351205853928,0.00034631913998655424,0.0001354092251595335,0.0005590651518108792,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3414,reward_relevant_features,previous_action,True,0.4339347009897098,0.43386757890005784,-6.712208965198307e-05,-0.00010758064452177041,-0.00017009022556273607,-4.38695593172164e-05,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3414,overall_targets,no_action,True,0.7083808092994104,0.7091893658037208,0.0008085565043104426,0.0008835358281722995,0.0007156541815031662,0.0010402912647622096,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,transformer_world_model,3414,overall_targets,matched_shuffle,True,0.7083808092994104,0.7091470315755333,0.0007662222761228854,0.0010514317286768739,0.0009055949418129034,0.0011956091795757744,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3408,reward_relevant_features,no_action,True,0.45980394473318675,0.4606923265087056,0.000888381775518865,0.0008874045028892967,0.0005345781101868848,0.0012308347260714019,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3408,reward_relevant_features,matched_shuffle,True,0.45980394473318675,0.4605189047643323,0.0007149600311455728,0.0008704207176489393,0.0005636497430943697,0.0012229881679207985,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3408,reward_relevant_features,previous_action,True,0.45980394473318675,0.459613524913244,-0.00019041981994277757,-0.00026758489348582706,-0.00035686092811082997,-0.0001803735808807742,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3408,overall_targets,no_action,True,0.7674888490068622,0.76868306229277,0.0011942132859077415,0.001117125826818103,0.0009184295594425589,0.0013165382074492563,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3408,overall_targets,matched_shuffle,True,0.7674888490068622,0.7690168489517873,0.0015279999449251402,0.0020209527122961573,0.0018251405154163438,0.00226541130479414,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3411,reward_relevant_features,no_action,True,0.459145437910081,0.45956437783939347,0.0004189399293124674,0.00023048871243916655,-4.802786567895324e-05,0.0005206601902344235,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3411,reward_relevant_features,matched_shuffle,True,0.459145437910081,0.45979229673222427,0.0006468588221432703,0.0006987233668659487,0.000416896318233564,0.0009685531564096258,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3411,reward_relevant_features,previous_action,True,0.459145437910081,0.45898972608956634,-0.00015571182051465904,-0.0002334290278517753,-0.00029912898646624036,-0.00016359996031761916,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3411,overall_targets,no_action,True,0.7684493505565921,0.7694452810007557,0.000995930444163573,0.0008608061161408893,0.0006740162353042975,0.0010619005372893239,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3411,overall_targets,matched_shuffle,True,0.7684493505565921,0.7702251125834514,0.001775762026859251,0.0023747894805464767,0.0021619507628651254,0.00260769086777737,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3414,reward_relevant_features,no_action,True,0.45582231996270733,0.45590527101611433,8.295105340699882e-05,0.00021845282850032857,-4.109333994112428e-05,0.00048236843386730574,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3414,reward_relevant_features,matched_shuffle,True,0.45582231996270733,0.4566019432862604,0.0007796233235530803,0.0008897396301092896,0.0006384267408205968,0.001160344445204448,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3414,reward_relevant_features,previous_action,True,0.45582231996270733,0.4557200822557029,-0.00010223770700446,-0.00013286199164917265,-0.00018613521059782323,-7.243646761276392e-05,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3414,overall_targets,no_action,True,0.7635781536503782,0.7640181431162231,0.0004399894658448922,0.00018460794411025538,9.990166209081652e-06,0.0003380154465341928,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,dreamer_v3_categorical_rssm,3414,overall_targets,matched_shuffle,True,0.7635781536503782,0.765089170324258,0.0015110166738798725,0.002062328765172222,0.001853927728669471,0.002295444401502649,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,no_action,True,0.4344149241923453,0.4349619270934106,0.0005470029010652966,0.000260855683024291,-2.7205787512264477e-05,0.0005522053216386266,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,matched_shuffle,True,0.4344149241923453,0.4347951402629481,0.00038021607060279017,0.0004453325016668216,0.00023188684561542262,0.0006812421144283277,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,gaussian_transition_ensemble,3408;3411;3414,reward_relevant_features,previous_action,True,0.4344149241923453,0.43435369558637166,-6.122860597362889e-05,-0.00010222140804046029,-0.00015384888139357363,-4.792063512120103e-05,4535,81525,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,gaussian_transition_ensemble,3408;3411;3414,overall_targets,no_action,True,0.7092763041061533,0.7101086610565476,0.0008323569503942974,0.0009546537568327773,0.000786050736795135,0.0011155088976982906,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
KDD122,heart_failure,gaussian_transition_ensemble,3408;3411;3414,overall_targets,matched_shuffle,True,0.7092763041061533,0.7098883111159813,0.0006120070098279973,0.000851842405068848,0.0007240399324733137,0.0009696906452534277,4536,475384,False,,,KDD121/KDD122 large-lineage v2,,,P,
